Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Transaction_Year,Transaction_Month,Transaction_Day,Transaction_DayOfWeek,Amount_to_Balance_Ratio,High_Amount_Flag,High_Transaction_Frequency,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Fraud_Label
180.09,9571.45,0,14,102,2023,5,2,1,0.01881336543935983,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
231.32,50201.17,0,8,57,2023,10,10,1,0.0046077689470395405,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
254.1,36953.41,0,1,192,2023,12,26,1,0.006876039963836521,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
5.03,40245.62,0,14,16,2023,10,27,4,0.00012497943926719808,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
66.27,64198.05,0,3,135,2023,4,19,2,0.0010322582655039286,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
77.48,81816.37,0,4,73,2023,7,29,5,0.0009469871739949599,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
63.63,14757.23,0,10,176,2023,12,4,0,0.004311492638344842,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
55.52,24875.09,0,3,62,2023,3,20,0,0.002231862000820869,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
169.5,29140.86,0,1,105,2023,7,25,1,0.005816375481866977,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
40.35,76975.56,0,13,203,2023,8,29,1,0.0005241855442747767,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.38,98396.84,0,2,187,2023,6,1,3,0.0004103748618872122,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
95.45,73072.93,0,9,172,2023,5,23,1,0.0013062113944056384,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
177.84,79529.6,0,1,19,2023,8,14,0,0.0022361204366621147,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
240.7,73101.71,0,10,88,2023,11,24,4,0.0032926275920550684,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.81,5116.96,1,13,30,2023,9,30,5,0.004456853902726867,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
26.91,24286.54,0,8,138,2023,4,9,6,0.0011079755298395802,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28.08,53112.08,0,6,98,2023,3,31,4,0.0005286833299819931,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
32.95,85377.08,0,5,151,2023,9,24,6,0.00038593044022540684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
119.4,32764.1,0,11,48,2023,10,5,3,0.003644121336421986,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
185.02,69534.06,0,7,222,2023,6,9,4,0.0026608159969948976,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
137.55,73494.92,0,9,27,2023,12,23,5,0.0018715324605774037,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
107.55,89748.33,1,10,11,2023,11,10,4,0.0011983376366152259,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
54.35,37173.61,0,9,62,2023,11,27,0,0.0014620193728999444,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6.14,38404.22,0,12,216,2023,11,21,1,0.0001598741004478037,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
58.83,99541.31,0,13,59,2023,12,25,0,0.0005910049706501688,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.49,67668.85,0,5,178,2023,6,23,4,0.0006131238653551027,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
98.81,61626.75,1,7,229,2023,3,4,5,0.001603336159441161,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
26.33,58316.97,0,6,239,2023,8,27,6,0.0004514903382267935,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
101.41,78639.08,0,14,78,2023,4,15,5,0.0012895459923235072,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
47.01,99988.27,0,8,203,2023,10,25,2,0.0004701504471429784,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
53.33,10703.63,0,1,211,2023,1,7,5,0.004981956405779556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.58,68635.44,1,10,215,2023,6,27,1,0.00029984072600502005,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
100.29,77823.13,0,11,99,2023,3,26,6,0.001288674862153936,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
32.53,33843.78,0,8,25,2023,9,17,6,0.0009611526504234922,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
140.06,69010.83,0,8,152,2023,4,3,0,0.002029507114939569,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
60.15,45256.32,0,9,61,2023,10,8,6,0.0013290667675416926,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
230.52,97979.15,0,5,86,2023,4,22,5,0.00235272144408842,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
44.5,21105.04,0,5,178,2023,10,1,6,0.0021084011970033223,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80.81,97261.5,0,8,207,2023,11,8,2,0.0008308443644775736,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12.72,49896.02,0,3,213,2023,7,25,1,0.00025492504361983943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
127.51,38408.5,0,2,153,2023,9,9,5,0.003319751623947201,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
120.35,67248.88,0,3,76,2023,11,15,2,0.0017895942713949823,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
48.88,66993.05,0,1,203,2023,9,3,6,0.0007296170331544369,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
304.95,88619.03,0,12,13,2023,1,8,6,0.003441095652980483,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
32.88,89163.15,0,10,36,2023,12,24,6,0.00036875807148949445,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
32.7,46375.24,0,12,63,2023,12,21,3,0.0007051024403875778,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1
64.59,77840.04,0,9,94,2023,6,18,6,0.0008297679476019335,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30.96,87576.42,0,1,86,2023,4,22,5,0.00035351578066583834,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
7.93,32827.88,0,7,233,2023,12,4,0,0.00024155560591771635,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28.15,31242.16,0,1,210,2023,6,12,0,0.0009009972102693837,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
29.32,97911.4,0,8,215,2023,6,14,2,0.00029945134630547307,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
279.51,44380.24,0,4,81,2023,1,18,2,0.006297931288084786,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
37.57,27378.31,0,9,49,2023,2,19,6,0.001372204047508867,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
20.02,29272.16,0,2,92,2023,6,1,3,0.0006839029336088075,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
35.67,725.28,0,2,143,2023,3,5,6,0.0491132896403591,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
23.01,58019.14,0,3,64,2023,8,25,4,0.00039658642671320686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73.68,84004.85,0,1,162,2023,2,9,3,0.0008770817746621218,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
38.58,81318.65,0,14,105,2023,12,25,0,0.00047442407831317526,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
249.7,12333.4,0,10,188,2023,2,17,4,0.02024419509664029,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21.07,31588.56,0,2,90,2023,3,14,1,0.0006669925127162265,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
110.46,13886.66,0,5,143,2023,9,30,5,0.007953823754325783,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
101.07,11178.83,0,4,143,2023,4,9,6,0.00904038791287524,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
11.76,85243.51,0,2,23,2023,9,23,5,0.0001379560982871507,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
8.71,3112.95,0,8,204,2023,4,4,1,0.0027970905120506115,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
148.88,29844.97,1,11,58,2023,9,28,3,0.004988278149445301,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
40.73,22341.44,0,6,128,2023,5,30,1,0.0018229879995201956,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
54.7,60142.04,0,11,238,2023,8,1,1,0.0009094984224275993,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
47.84,47954.46,0,4,110,2023,3,18,5,0.0009975923492340601,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
37.18,42514.12,0,13,116,2023,6,26,0,0.0008745124087618711,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
108.38,48485.94,0,2,99,2023,4,26,2,0.002235241077288028,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
80.56,33476.75,0,14,65,2023,10,21,5,0.0024063743829857145,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
187.5,26463.28,0,11,152,2023,1,29,6,0.007085021772744243,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
229.05,96455.07,0,10,123,2023,3,21,1,0.002374656151759034,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
72.27,28370.68,0,2,44,2023,5,18,3,0.0025472583928762764,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
88.21,49638.27,0,11,216,2023,9,28,3,0.0017770204920418853,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
79.47,49044.95,0,10,126,2023,8,13,6,0.00162031727390335,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
172.5,54853.85,0,13,57,2023,2,1,2,0.003144662687073249,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
54.7,60308.98,0,12,69,2023,3,10,4,0.0009069809010051073,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
13.19,53625.32,0,5,210,2023,9,9,5,0.000245961311535082,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
32.8,21746.91,1,5,31,2023,7,10,0,0.0015081909020223092,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0.09,87406.77,0,11,177,2023,7,30,6,1.029656745618839e-06,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
260.6,2528.52,0,7,18,2023,11,5,6,0.10302349852936526,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
117.57,97792.72,0,2,226,2023,8,5,5,0.0012022244373156067,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
111.92,61315.85,0,13,212,2023,8,1,1,0.0018252731508549445,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
58.71,75625.98,0,6,208,2023,4,20,3,0.0007763102532984922,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
110.81,43824.72,0,12,40,2023,4,14,4,0.0025284239483116307,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.91,74295.76,0,9,154,2023,11,25,5,1.2248178790030683e-05,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
25.4,54875.08,0,6,186,2023,11,27,0,0.0004628610498417525,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
188.7,77647.05,0,14,192,2023,4,15,5,0.0024301962509039182,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48.08,16816.01,1,14,106,2023,7,6,3,0.0028590100142653185,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.42,70655.87,0,4,33,2023,11,12,6,0.0005012959107868776,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
50.53,2543.52,0,9,136,2023,12,17,6,0.019858362284438717,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188.69,33882.86,0,6,157,2023,11,23,3,0.005568728002063519,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
131.83,74692.83,1,9,127,2023,10,10,1,0.0017649382820508737,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
36.53,17075.54,0,7,39,2023,9,11,0,0.002139192131427092,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21.69,66198.27,0,11,58,2023,7,20,3,0.0003276471175588492,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
203.04,74852.41,0,10,124,2023,5,27,5,0.0027125016749403935,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30.72,15280.18,0,4,18,2023,10,9,0,0.0020103159572755504,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53.94,44305.09,0,14,44,2023,1,25,2,0.0012174398598477094,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
395.19,37669.23,0,6,160,2023,8,21,0,0.01049077746538845,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
139.44,92148.61,0,8,167,2023,3,8,2,0.001513191428590962,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
121.09,27952.55,0,2,86,2023,12,30,5,0.00433182905212397,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
32.96,23283.02,0,9,114,2023,1,31,1,0.0014155631201141384,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
20.41,65336.52,0,12,98,2023,4,18,1,0.0003123779414951777,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
51.03,5669.42,0,3,171,2023,1,14,5,0.008999333382712391,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29.61,12244.33,1,12,49,2023,8,10,3,0.0024180646826177815,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
35.51,72369.24,1,13,193,2023,5,25,3,0.0004906713035634536,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2.49,947.38,0,3,49,2023,7,6,3,0.0026255298509036463,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
33.08,3327.6,0,9,181,2023,1,7,5,0.009938112119209277,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
98.49,35973.91,1,8,13,2023,8,20,6,0.0027377413869833166,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
317.75,62577.18,0,2,159,2023,12,12,1,0.005077648471080495,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
135.36,50934.95,0,1,179,2023,4,14,4,0.002657455098020161,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
38.98,73406.42,0,1,186,2023,4,14,4,0.00053100899064427,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
83.1,26097.82,0,5,137,2023,8,15,1,0.003184051999285791,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
202.96,2237.94,0,10,34,2023,12,4,0,0.09065003975095358,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10.0,36277.98,0,13,120,2023,5,20,5,0.0002756417076775587,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7.25,32369.55,0,10,185,2023,10,16,0,0.00022396900886762815,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
43.01,83130.91,0,12,155,2023,8,7,0,0.0005173705259508653,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
188.95,60759.71,0,4,16,2023,6,29,3,0.0031097398302291066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
185.86,23045.68,0,13,56,2023,3,14,1,0.008064502132194312,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
254.9,86106.63,0,5,238,2023,11,18,5,0.0029602487026991683,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
18.54,25309.22,0,9,75,2023,8,11,4,0.0007325104246426936,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
219.81,44242.71,0,6,113,2023,4,11,1,0.0049681638361701586,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
14.08,41349.5,0,1,29,2023,2,4,5,0.0003405037423973108,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
50.77,27882.04,0,5,104,2023,3,23,3,0.0018208201114369165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
31.82,14419.78,0,14,89,2023,4,7,4,0.002206538065208678,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
57.7,7433.78,0,5,182,2023,3,13,0,0.007760821436545534,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
110.47,38247.88,0,10,103,2023,11,20,0,0.0028881891443618742,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.03,37691.73,0,13,26,2023,3,4,5,2.732622444699548e-05,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
320.79,42167.42,1,4,37,2023,7,31,0,0.007607351662689758,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
44.65,86717.93,0,5,90,2023,2,16,3,0.0005148818141552255,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
103.25,36017.74,0,11,9,2023,2,2,3,0.0028665633500783204,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
58.84,62357.21,0,1,100,2023,9,28,3,0.0009435806447940056,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
38.42,39346.84,0,1,211,2023,8,26,5,0.000976419544249443,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
118.47,13209.91,0,12,162,2023,6,29,3,0.008967588152519395,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
148.47,95315.23,0,12,51,2023,12,8,4,0.0015576570747710017,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
124.11,5600.56,0,6,31,2023,5,23,1,0.022156327880090546,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
13.05,25697.18,0,14,32,2023,12,16,5,0.0005078180633803639,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
319.15,96835.57,0,12,30,2023,4,13,3,0.0032957590298788976,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
110.24,73311.56,0,4,239,2023,3,8,2,0.0015036986840999687,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
281.17,80750.61,0,10,66,2023,3,29,2,0.003481912001506843,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
36.02,47590.85,0,8,153,2023,1,27,4,0.0007568522761775389,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
293.95,25466.32,0,7,199,2023,6,1,3,0.011542243157112723,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
128.16,73026.12,0,2,202,2023,9,7,3,0.0017549644570400696,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
35.2,73247.21,0,11,180,2023,7,2,6,0.0004805578184094874,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
56.88,17457.97,0,6,173,2023,7,23,6,0.003257924150164643,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
159.22,29456.14,0,7,35,2023,3,16,3,0.0054051411644171835,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
30.65,51840.79,0,5,30,2023,6,30,4,0.0005912218694609118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.53,9493.46,0,12,84,2023,9,12,1,0.0005824449205115405,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
37.46,30552.75,0,2,107,2023,6,25,6,0.0012260360839504152,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
246.5,65143.12,1,14,102,2023,7,25,1,0.003783917873171055,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
380.33,8674.82,1,5,7,2023,5,13,5,0.04383793116961855,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
55.57,97677.22,0,12,50,2023,4,8,5,0.0005689088109918465,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
85.26,82943.56,0,4,227,2023,3,6,0,0.001027915513687697,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
102.31,6394.39,0,9,139,2023,8,29,1,0.0159974606708895,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
105.0,22357.22,0,2,183,2023,10,22,6,0.004696259362328485,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150.03,64722.96,0,12,103,2023,9,16,5,0.002317997848092113,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
61.32,17387.67,0,13,213,2023,5,5,4,0.0035264341666153883,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
156.51,64025.32,0,13,107,2023,3,9,3,0.0024444634644002652,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
148.69,92849.2,0,8,27,2023,8,7,0,0.0016013966582732186,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13.61,82631.54,0,11,231,2023,2,20,0,0.00016470509075480435,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
76.45,50737.63,0,8,75,2023,9,22,4,0.001506741510363997,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
104.39,74216.69,0,3,95,2023,6,27,1,0.0014065379830603727,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
166.15,94123.81,0,9,121,2023,12,4,0,0.0017652094065316042,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
314.91,10716.74,0,8,96,2023,6,19,0,0.029382127202190016,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
109.35,76116.41,0,13,39,2023,10,3,1,0.0014365964370043594,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
67.06,32148.28,0,13,237,2023,9,27,2,0.0020858943030761497,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
62.59,14826.25,0,8,124,2023,2,27,0,0.004221281761621339,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
124.06,53923.81,0,1,65,2023,11,20,0,0.0023006107949198155,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
59.81,74302.81,0,9,34,2023,6,4,6,0.0008049385354532964,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
193.46,9977.07,0,11,59,2023,4,27,3,0.01938851902221572,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
169.7,27113.65,0,10,201,2023,12,22,4,0.006258609275797401,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
300.12,70156.67,0,11,74,2023,6,19,0,0.004277793147919536,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
346.5,62040.86,0,3,212,2023,1,3,1,0.005584938942836336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34.51,84971.54,0,7,170,2023,12,8,4,0.00040613120426904976,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
123.98,47989.31,0,5,136,2023,1,20,4,0.002583438198252939,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
116.55,89852.95,0,3,197,2023,11,6,0,0.0012971049130283087,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
112.31,88814.82,0,14,115,2023,10,27,4,0.0012645269727848034,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
13.75,66305.52,0,10,34,2023,2,14,1,0.00020737025559477407,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
170.83,8641.89,1,12,116,2023,11,7,1,0.019765379404342764,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
89.18,91450.39,0,5,174,2023,10,21,5,0.0009751628706791664,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
43.84,67349.8,0,1,149,2023,6,19,0,0.0006509202563295462,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
49.89,97195.07,0,4,35,2023,8,22,1,0.0005132923584256029,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
114.11,78662.33,0,1,199,2023,10,4,2,0.0014506123755503358,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
14.59,2250.0,0,14,148,2023,10,24,1,0.006481563749444691,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
223.26,80808.09,0,8,138,2023,9,11,0,0.00276280799598164,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
79.42,97781.51,0,11,18,2023,7,20,3,0.0008122106908484964,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
23.68,39978.2,0,7,43,2023,7,4,1,0.0005923080001600833,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
153.57,88983.77,0,7,235,2023,8,22,1,0.0017258009432400622,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534.52,89172.02,0,4,75,2023,5,29,0,0.005994189722407069,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
274.16,44257.4,0,4,190,2023,8,27,6,0.006194530303851925,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
